index,pureTitle,caption,tagList,audioUrl,videoUrl
0,美“华盛顿”号航母抵达驻日美军横须贺基地,美“华盛顿”号航母抵达驻日美军横须贺基地,,,http://v5.oskwai.com/ksc2/PpcFDfCwseJBBgDGntz8EQ37CIY7dzUM8Oj8OLhovZeQaz9NU7hrNgWZmGMOdZIyMKZPq-S6RDJu1UPcENQ0ApE7GO9dnwLN4pjXKghLkQKz9vClmtwgpYSAyJETm2Ng.mp4?pkey=AAXQJVxqkIO9sTx6odLa9Eht9V8v30Ok7s9WBS--2C9pyDWv6Je27JepZ_8u9ID1j82bAAShcsPvMq5qDdtTv6uAWIWEubtGzAXVsZ7uFOVe-tmkqRchaHoCY3Z26Kthqjs&tag=1-1732285416-scn-0-cuyusrjjvz-405cd531f570b268&clientCacheKey=3x2u65exrfjpnik_a5fa6a2d&di=6766caa1&bp=10121&tt=v6UltraV5&ss=vp
1,#日本外务省声称美国航母不可或缺 #美国核动力航母抵达驻日美军基地 ,#日本外务省声称美国航母不可或缺  #美国核动力航母抵达驻日美军基地   记者当地时间22日获悉，美国海军“乔治·华盛顿”号核动力航空母舰当天驶入位于神奈川县横须贺市的驻日美国海军横须贺基地。,#日本外务省声称美国航母不可或缺 | #美国核动力航母抵达驻日美军基地,,http://v1.oskwai.com/ksc2/ghsqypV6OG-Dru2w_9vX_Ekb7kGbWf6N5gDq0mseb6ZHCG9AgjeANIIdKq8FYNaBVwho7JTuCeJrFkqyMgYu0M9XE9me-0ShxOD3OI_RJLShanL4s5Oxp9zl7gbu05LO.mp4?pkey=AAUZQRoY7m-Lb4L76Hpn3WfnZU2UhV05V1hdYVTLZlGuH0jsCAwOWLIdO5RSWaZK4tSQhZMVEwY8OXkMfTSQbMakx_nAl1b7ZaNQuQDjpjUx6-VMyzLmaqvMjaGrxBnkAfo&tag=1-1732285416-scn-0-upvqoz7vok-2026213cbfe2d05b&type=hot&clientCacheKey=3xawrcycgbcd3n2_73359ac5&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
2,美国“乔治·华盛顿”号航母抵达驻日美军横须贺基地。,美国“乔治·华盛顿”号航母抵达驻日美军横须贺基地。日本外务省：“对维持日本及周边地区安全不可或缺” #国际新闻 #美国航母 ,#国际新闻 | #美国航母,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjQ2MzM3MTYzXzk0Nzc0Nzg2OA.m4a,http://v1.oskwai.com/ksc2/nTSmpaUE5AgnGtZXnI53UWMwHoqyByThfbs5mWzvAVftk6piBz0B_gdXG9JX81f01siAh7ViBFYIcYZlzqqHXZjrSCZf4GJFFEB2wgOBvbMnqxAmEJ59GQ3oBh2R0jts.mp4?pkey=AAW9cRJ1Lc76Vjr-h_VvwVBkyHDijAHmu92mR1L5dhdYZoSY2wKxKK9_srsvv2M0CtRhqrvNrAI3z5XVm5q0saVaLT1v3-ECMqvPhfiqOvvsxLZl5gG6xuCajfoWZx-f9uM&tag=1-1732285416-scn-0-ivpzlzvye2-c74ac41285592f25&type=hot&clientCacheKey=3x3egy2ub3cx2a4_120e2cd7&di=6766caa1&bp=10121&tt=v6UltraHQVH&ss=vp
3,美军9万吨级移动基地舰抵达日本,美军9万吨级移动基地舰抵达日本,,,http://v5.oskwai.com/ksc2/aUF3biHTldrozDkZUTCaIX8nwEz0jCl79Pa-OBC1MnAHvWAUW-T6158QsvRUXGtJORacJsUOA-Cydmdxl3Lu19UK5CZVYYSpbikpEn5Aro_mnWo_pQJQH2PItAK2gR4niAD_5uXivAkxkGjTB1GJGoLKyNyrbod4ma5eZcarEuNsDT9nTM-4hDqW1zb33nfc.mp4?pkey=AAUWT0UA43BhuEu2orNDoJxCP5Cmm0-VEx2Ej6HNgXipF0SqhOmGyT-kIHjd7H3BrxhJFq-P6JQyU6kfchGE8HgoPKNXZkcXqCqNVWbgOfF643x-vc_KMm4GJC3Isk4DlL4&tag=1-1732285424-scn-0-qz4vl5dmrw-0b0458e6685929dd&clientCacheKey=3xteehb2iihvswe_vnus.mp4&di=6766caa1&bp=10121&tt=vnus&ss=vp
4,2015年美国华盛顿号航母出港画面，前往太平洋编队联合演习,2015年美国华盛顿号航母出港画面，前往太平洋编队联合演习 #华盛顿号航母 #科技 #快分享计划话题,#华盛顿号航母 | #科技 | #快分享计划话题,http://hw.a.yximgs.com/bs2/ost/MTM0NDI3MTA1NDA0XzE5ODkyODE3NA.m4a,http://v4-vod.kwaicdn.com/bs3/video-hls/5203065080702432496_90585b033b21cff7_1926887443846893_hlsfk30SlHighV4.m3u8?pkey=AAWu_Dus4W6TkeyhtW7cTpdEcmvtFFEEcLiN4U5bwGRfzmILRt4pwxoecxp_gYH0wGWc78aqEF-df0l5GRZ_9aJ5I9CZjxpdHWqAJuc3-JQZULdSRZclec8hVoVquaudyEE&tt=hlsfk30SlHighV4&m3u8ClientCacheKey=b5d24f5f440d0c7842b2d2c35a0995ad&ss=vp
5,美国航母发生了河泄露，在日本趴窝了十天八次出海全部都失败了。,美军航母报废一艘 @快手粉条  @快手创作者小助手  @快手热点  #主持人苏琳  #国际新闻热点  #美军航母 ,#主持人苏琳 | #国际新闻热点 | #美军航母,http://hw.a.yximgs.com/bs2/ost/MTEzODA5OTYzMDA2XzQ0MTI0MDIzNQ.m4a,http://v5.oskwai.com/ksc2/1zIqKn00mGrmdCQQb9QkjgPO_9AdvftbhDM0rjC71vQH0k5oSaheCsH4hmPrZy4rR-WlYPu7nutftl1IYtRigzp1AztnBNCE9CKpkK4ORKJAImFYzHmueSvPxJodO0RCWU8vN9wVTa3kBHql501C4XOiFhXd_HexVs8dw2upquit-q_0XZDRDFVfp8jgsd1I.mp4?pkey=AAU6rPjD_mesnR1Ff-aoZXYIQsXaVVHdjcRqfcxX0GF7VajZmLkS-3jloMTkYdRrYbbUMtwmO9w1Y3mQkK6O8lpqBpRuScZvsujezKyokYZIM2dGgOockDZkaiJSGOyZomQ&tag=1-1732285424-scn-0-dhxopnlar4-da460bc4fd9edfdd&clientCacheKey=3xwcxtgbpgg9giq_v5UltraV12.mp4&di=6766caa1&bp=10121&tt=v5UltraV12&ss=vp
6,美国派出古董航母，支援韩国日本,美国派出古董航母，支援韩国日本 #美国 #日本 #军事,#美国 | #日本 | #军事,http://ali2.a.yximgs.com/bs2/ost/MTQ4NjM1MTA3NTgxXzQxMzU2ODE1MTU.m4a,http://v5.oskwai.com/ksc2/ryngw--r-C7pG9WXhWaVyRQFRGZs_SkC8G8APFBM74aG0xJq4wG4dAd2gFtejQjZXfJNDrVSLGOAyrOh7zv4uvkuWXLz5Zzm-DzpIjwPXvzfhaaiSfhPxW72iLygkIZq.mp4?pkey=AAVeuagfvITn0yTZKmMdeu4cCaveel2vnf5XryclbcEHv8G3hZLGNR3qVHxk54VIDXpsDBqNvrBozMbfkBOesfLTBuBgbyDe0rAbGHxhBhhcgeAdwxOZzQblFS5kp0xcgr8&tag=1-1732285424-scn-0-2z4bukpqck-cca5b2f74ebc5eaa&clientCacheKey=3xfqvup3nfk4gi6_22fdeab2&di=6766caa1&bp=10121&tt=v6UltraHQVH&ss=vp
7,第6集 | 里根号航母要跑了，一路小跑准备返场，还挺严重，能不能修好了！,第6集｜里根号航母要跑了，一路小跑准备返场，还挺严重，能不能修好了！#里根号航母 #日本东京  #核泄漏,#里根号航母 | #日本东京 | #核泄漏,http://ali2.a.yximgs.com/bs2/ost/MTMyNzMwMzcxMjQ1XzM4Njc0NDgyMw.m4a,http://v5.oskwai.com/ksc2/wbw29V1acTORTnqmA8-SgoD5E4MWSv2cZCXIk-hKfqJB-ExDFNzOdvVzsXJ8BKZV7i9ZVLE0Iid57Zpge-vCG8yWUtNrjLxKytzkpZ5LXgx3pWijpgg9S0Zv1w4Q42YUzXvluISSc89WhcoHXxPxfQ.mp4?pkey=AAXdW0UZYZkzGTUb-Syy0MV7no-HCH25AKOzoMEdWWcyXczqWkjol4CXA3UyEg50vJQumfZfik1zwKIphEaf8sCP7e5ZqEmEHGFXNgc-2-f8n9AdMfz9g5IsYnuUj880pqU&tag=1-1732285424-scn-0-dsuxtdhzmb-887026df403ff02d&clientCacheKey=3xyb7q3k86r6phc_673c8743&di=6766caa1&bp=10121&tt=v6UltraV5&ss=vp
8,摧毁日本联合舰队,美军核动力航母，意外穿越到了珍珠港被偷袭的前一天 #快手影视巨星计划 ,#快手影视巨星计划,http://ali2.a.yximgs.com/bs2/ost/MTA4NTI5MDE1NjIxXzI3MTQ1MDI0NzI.m4a,http://v5-vod.kwaicdn.com/bs3/video-hls/5224175678316079771_hlsfvnuskep.m3u8?pkey=AAXT7XcjRUPu7nqVUkbtV_jwSrqrnnWnYJnm1QOcjyPqpKX7KM8DiD0KKJYVKZSoh1f6hs9Q-2icHxMsgDW0wvNv1PtC1y7kabVLUr5j9cguUJsTEcjYcVMcP-qGTjw2Yyo&tt=hlsfvnuskep&m3u8ClientCacheKey=10d6fe8c879433860c1aea585636f429&ss=vp
9,第2集 | 美国欲摊牌，中导要堵中国门口，解放军出手，航母进入日本毗连区,第2集｜美国欲摊牌，中导要堵中国门口，解放军出手，航母进入日本毗连区,,http://ali2.a.yximgs.com/bs2/ost/MTQ0Mjk3MzQ3NzM0XzIzNTgwMTc1OTE.m4a,http://v4-vod.kwaicdn.com/bs3/video-hls/5214605562481758215_8763546a1d7e74ac_381266441245293_hlsfk30SlHiHQv7.m3u8?pkey=AAVqUpznEVdIGEDoxqYjjHkt5c_2C3qAMb59yzZNOpWtopGxpBMAEo-fyp3lYApQidg4Meu8PVJKE4A5OkhOkKQfNzKsiJrpYAPTHY4e3hEgdpoI0TxaWmCXnlq1_forwyI&tt=hlsfk30SlHiHQv7&m3u8ClientCacheKey=c032691785f6f68d457bba0ac9c92b52&ss=vp
