index,pureTitle,caption,tagList,audioUrl,videoUrl
0,A股放量上涨成交18325亿！大盘暴跌一阴改三观！牛回头倒车接人吗,A股放量上涨成交18325亿！大盘暴跌一阴改三观！牛回头倒车接人吗 #股市 #股票 #新知创作人,#股市 | #股票 | #新知创作人,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjUzMjYxNTMwXzIzNTk2Mzc0MDI.m4a,http://v5-vod.kwaicdn.com/bs3/video-hls/5255982389622273461_c60d1df45e7598b2_5033_hlsfk30SlHiHQVH.m3u8?type=hot&pkey=AAXLGHE63hokB3IJvLQpkGTm5KYVSDjOzB4W_L7sbCrU_u0kyiuR3ixn2-Z1OP4KmjYZ2XEdd-SLWaC8JKBTXH8Q-DPjejQmlcdBJd8QhfdveDsmswWcLhtl-9KahsW3BzE&tt=hlsfk30SlHiHQVH&m3u8ClientCacheKey=fbf5b3e60d417680bf88238142723c34&ss=vp
1,"

#A股 #牛市 #跳水","机构有分歧是常态，但就目前的A股来讲，空头必然会后悔。

#A股 #牛市  #跳水",#A股 | #牛市 | #跳水,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjYzNjM2Mzg1XzIwMjkxMzEyMzY.m4a,http://v5-vod.kwaicdn.com/bs3/video-hls/5216012941715439166_d8f5a24f0bea08eb_1313_hlsfk30SlHiHQv7.m3u8?type=hot&pkey=AAVULod8H9XOkr0ynTXgS9HhtU3UJ9p-XaYe2N6qUzBdueFyxPJr0pFtKGECU0cLYOjc-7GOI002ZPYA04lSjPxuBEuFQ-bCmfmARGBsFlZwusa3uYZCJv87POC_x5KVmjw&tt=hlsfk30SlHiHQv7&m3u8ClientCacheKey=7ccaf61f53fd72fa8472399efe939f22&ss=vp
2,A股放量跳水破位大跌，沪指跌3.06%收报3267点,A股放量跳水破位大跌，沪指跌3.06%收报3267点 #市井里的财富经,#市井里的财富经,http://hw.a.yximgs.com/bs2/ost/MTQ5MjU0MzkyMzgyXzIwNzc5ODI4MTk.m4a,http://v5-vod.kwaicdn.com/bs3/video-hls/5250352887074158061_0feb302f7ca38156_5340_hlsfk30SlHiHQVH.m3u8?type=hot&pkey=AAWqdp71oUaQHI2hQifW7ZWl93Cw7HpbNlp1nLqaddO41-Y1Wxr2Mf_TN9PmlaCL2LRIRPPx7P_d_cnsyppfoP-zwPgP9uv3HjCFJVomIQWN6vzC6e16sRkIiXGBBrClwPQ&tt=hlsfk30SlHiHQVH&m3u8ClientCacheKey=d244465f2cb87017f4a070108568712e&ss=vp
3,A股冲高回落见顶信号吗？小盘股跳水咋应对,A股冲高回落见顶信号吗？钢铁股一日游要跑吗？小盘股跳水咋应对 #股市 #股票 #新知创作人,#股市 | #股票 | #新知创作人,http://ali2.a.yximgs.com/bs2/ost/MTQ3MjQ5NDA4ODQyXzIzNTk2Mzc0MDI.m4a,http://v4-vod.kwaicdn.com/bs3/video-hls/5209539017159091294_861bcdce0c6f70bf_2626_hlsfk30SlHiHQv8.m3u8?pkey=AAX2d8ELHjADa3eRggwg0ujk6tzgB1GIJar-djHS-idsb95WUY2CiGyQST08tmUJIvJNHrYmMVF2dN91JILLDf-xd8d-WQAbBP1Zji_50Z8WIP3gAhS3XY2lACDtBK0JabI&tt=hlsfk30SlHiHQv8&m3u8ClientCacheKey=e5accfd8dd208ffff9d278614da37ce9&ss=vp
4,突然跳水！中概股创两年来最大跌幅，外资机构：仍看多中国资产,突然跳水！中概股创两年来最大跌幅，外资机构：仍看多中国资产,,,http://v5.oskwai.com/ksc2/9B0V0ikBuyNoCnwQO0ezoCE3nE8BmhYF2-mHOWM1yTBTzBb83-TbI5bnj8AA85lfQPxm5QBOJ7rNUIFIQPmKxORhCWNT7mBtx6x3dR2gQkr8lKW3x4eAlCjbAgrRuHrMAsyZO6kJCdMrx8djuhuh-Q.mp4?pkey=AAXqJFm2D0OQwVCEIlVx887Qas7AUsmz5SXWyktWcYQxVAKDJkmPTJ5NlKTZcq01NbyACmYF6gsJfHBh9Rd72NiGtzIUHU9v5gS7UrLhSg78YXrwK59kWgx3sIMV_eOkOFE&tag=1-1732285727-scn-0-y0xqs9gnio-a849b201ca0f8389&clientCacheKey=3xr5m5aj99u5vh9_a3803d39&di=6766caa1&bp=10121&tt=v6UltraHQv7&ss=vp
5,A股跳水原因,A股跳水原因,,http://ali2.a.yximgs.com/bs2/ost/MTQ3Mjc2MTM5MzM1XzQ2NjI5OTg3MQ.m4a,http://v5.oskwai.com/ksc2/s9evS3TBBUKk8yxdQPKvehc4cxgtmZz3dMDoHC3JsCKqsmD54evaQwx869DvjdLzcpccVILGxGlGtQkFvnXy0dutvDVQrrwk00nFjG_8vryoikOUU88aMuYyiqq7UwKG.mp4?pkey=AAWbNKnNi2i-V2Jaq28HQn8xZg6Kw5st4CC2k2k0iF2IacvtkkCth70Nf2fautSwOc5JZxLQhPnATKW2A-8LvQB7x_AvDSKGrNt-nWSTBTWzhlhjPIpNp-hPfnO-Vl2dURA&tag=1-1732285727-scn-0-dn8z0w66ps-442a1e9e4db56bec&clientCacheKey=3xizpnpqmesig92_9f3ea2a5&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
6,A股大盘指数复盘：收盘前股市跳水,A股大盘指数复盘：收盘前股市跳水,,http://ali2.a.yximgs.com/bs2/ost/MTQ3MjUxMzc1NDA3XzQ2NjI5OTg3MQ.m4a,http://v5.oskwai.com/ksc2/c64CQVGocqfLaVCUbf6zIZ4FK_Jn2N3wUjDoqEPRbq7Ik5xTOWIjYYhBdZdwsXgTxL3wpXCSdpZqeOoY3fFfdpCZorIW8r3I444McdUQ1UPsPmzfdfgmhT6IWb-tBrZ8.mp4?pkey=AAXbi2wf6kOyHKxNCkpGFZ4kTAW5xiFAhE6YoVisy29Klpy6f5ovnu7wAUUXdB3yKZN7seTVD138rcrH1wVzNtJQ4T5HvWE2WBXT2dK6QOTtByNRb_Fk_5AyGS-xhdValuk&tag=1-1732285727-scn-0-020ibohdye-87f7f1828394a722&clientCacheKey=3xu2x3zx7dx9qju_da111da1&di=6766caa1&bp=10121&tt=sl200UltraV1&ss=vp
7,跳水了，B浪反弹结束了吗？怎么办？ #股票 #股市 #新知创作人 ,跳水了，B浪反弹结束了吗？怎么办？ #股票 #股市 #新知创作人,#股票 | #股市 | #新知创作人,http://hw.a.yximgs.com/bs2/ost/MTM4NTcwNDI1OTA4XzIzNTk2Mzc0MDI.m4a,http://v5.oskwai.com/ksc2/gqaMpRuL15esewEU34cAJFDNhAC-btRwIkioHQ4apTucgYjjOmfdwj9RLa8RgkwyU9OXwqEKRM13OnsMBGvUb7HiImLOFsNQMUimluSukvBUFMPygOMBvUQieLIq-qFtnHQLIBoj01hJ8lKq4t7anw.mp4?pkey=AAUCuvVTYIRclegGhz5zDnfeho--E7qr631SBSJnyHlGIxwCczAWpEdIcmTGC4Mu00TKlmfR-_A_g9G3W0ff1lTXSHMsGb-OXsaRdApOf4HvNrMH5TKL-G-n14wX7VhF8RQ&tag=1-1732285727-scn-0-zhlbdqfvpw-d89497c1a112d601&clientCacheKey=3xdhhitjyv5atyw_a3fe2d91&di=6766caa1&bp=10121&tt=v6UltraHQv7&ss=vp
8,欧美股市普涨中概股跌1%！比特币创新高！房地产零首付暴雷咋回事,欧美股市普涨中概股跌1%！比特币创新高！房地产零首付暴雷咋回事 #股市 #股票 #新知创作人,#股市 | #股票 | #新知创作人,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjI1MjIwMTI4XzIzNTk2Mzc0MDI.m4a,http://v5-ot-vod.kwaicdn.com/bs3/video-hls/5249789938791259598_4bd94c5dfde4ecf5_1090_hlsfk30SlHiHQVH.m3u8?pkey=AAXPpa9DOF3ueQ-wCwKHBoIKutt9TmnoRGr0et2t7VPLJWTfRZeADi5LyYwXb1XlwdlVUVG1gcm7KL5sw_MrNZL92F54ew7CKii_SaSC7raJ6AHqMjCZ42LMuZEXFbVt02w&tt=hlsfk30SlHiHQVH&m3u8ClientCacheKey=9f61b849713695340d2377a269369e26&ss=vp
9,#股票知识 #股市机构砸盘的真正目的？,#股票知识 #股市机构砸盘的真正目的？,#股票知识 | #股市机构砸盘的真正目的？,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjU3ODA2NjgxXzMzMjYwMTA2ODU.m4a,http://v1.oskwai.com/ksc2/KIswDvZXGPDs8DuE1od2rk5MHeKhlJ6A_8Grs-_SGALKWqLK6wB_lVyUsseWDVMev5kytCSTh8sRuQQgUN1s1CaADERQCoqHJIrEyDJrWKuN9puTn0eOMZEIY7VLaSoN.mp4?pkey=AAVmU76nwqJTZeeX-LXCbbkDuKfC9d7ZZpFCqWCemBYguP0LGc7RCjfVcgL7hZtdrrROcl0kec9VAq5BvRK22lpTfvM_T-qpHlZ1rRZncmhhhZhRL7No1nM-91bQR-8rF44&tag=1-1732285725-scn-0-wg8micwvv0-f56d56c0d6e8b938&type=hot&clientCacheKey=3x73ruebb3w5nqg_01acd6ba&di=6766caa1&bp=10121&tt=v6UltraHQv7&ss=vp
