index,pureTitle,caption,tagList,audioUrl,videoUrl
0,上海女教师出轨16岁学生，聊天记录曝光,上海女教师出轨16岁学生，聊天记录曝光 #上海女教师被举报出轨16岁学生 #上海女教师出轨学生,#上海女教师被举报出轨16岁学生 | #上海女教师出轨学生,http://ali2.a.yximgs.com/bs2/ost/MTI1NDkxODk1NDI2XzMxNjA0NTg1NjQ.m4a,http://v4-vod.kwaicdn.com/bs3/video-hls/1_5203628020219497209_hlsfsl200hd15_2ebb43bea12d856c.fed4ef.v0.m3u8?pkey=AAUHkNoRdnGZczdvmM4GHzr0b3-vMrLIvFMFfcShvuZD_4UrbTgFcWHxtmHGfXWlhTJfiShklLSGP6Iw1L1PL1GXEVCFAP4k9gRV9BNexOKp4rKvLqQL_okloaxe8VH-x5Y&tt=hlsfsl200hd15&m3u8ClientCacheKey=02983b96683d8ffe5d6a6b1ec80dbb16&ss=vp
1,中学女教师出轨16岁高中生！聊天记录曝光！不忍直视！    ,中学女教师出轨16岁高中生！聊天记录曝光！不忍直视！ @快手热点 @我要上热门 @快手粉条,,http://ali2.a.yximgs.com/bs2/ost/MTI1MzYyNzk4MTM2XzI3MTEwMTQ3ODQ.m4a,http://v5.oskwai.com/ksc2/GQHKeiqdESSueEJipMHDOGPf59hO3SEeNO1q5cBXSZrG56kbpAlxsvsg3AW-GEfVWuhV301HNmiFzohMP-ntHwecZ4bYkSMO4GyyCV7vMcdXlVGmalg0uIKgAYlXSaTLDJNBLjs2jbTRahmjrkfABqkOhlcwx4sMlmCfKMQ3IqYnO6-rrTb9MbdsEcDX7BZW.mp4?pkey=AAXl8DFzwj3Qq-6fkgU1AbFpAjTKun4hVESsbp3kdqzkT6I6Yg3FtJPFENCkpx5-BOXi7Ys3A0kEKDxigbsYgAPVYXgPpk33Ho6SgG1JHOAD26mn-8shqcmk2vZaKK49BKc&tag=1-1732283897-scn-0-eupvy3vw04-594ad61ec4133d8c&clientCacheKey=3x6ny9tmztgsf8q_b.mp4&di=6766caa1&bp=10121&tt=b&ss=vp
2,上海女教师与16岁学生发生不当关系，聊天记录炸裂！,上海女教师与16岁学生发生不当关系，聊天记录炸裂！这只有16岁？我怎么觉得老师的说话看起来更像个小学生！,,http://ali2.a.yximgs.com/bs2/ost/MTI1NDI4NDgzNzU4XzI5NDMxMDU0ODA.m4a,http://v4-vod.kwaicdn.com/bs3/video-hls/1_5191806070945236660_hlsfsl200hd15_5e76a70f0f6e7a6f.fea5a5.v0.m3u8?pkey=AAUJ3NkIF5JUw8H6fFAVN0Cn0XdRmsFaC79gmAuou9p0xqYhip5t1oq9LWxx5rl9pmzJhB3Yf0RTs1-sRYrVWxCSh1-yFUkwCLEOvN8k6MuspzjsnYeZtnCxGGrvDh76dbs&tt=hlsfsl200hd15&m3u8ClientCacheKey=b2b1bfdc0a3f1513047b76183684dea8&ss=vp
3,河北沧州肃宁一中学女教师婚内出轨，聊天记录被男方妻子发布在学校群聊内,河北沧州肃宁一中学女教师婚内出轨，聊天记录被男方妻子发布在学校群聊内，学校和教育局最新回应。,,,http://v5.oskwai.com/ksc2/mbLO4CTxrtSX5enHSHhgByHTfN4CGkYZbsxid73pJb6eqgQpyY7CwY_3SdPmdxO3P8kefesHS9nWUgtfl1FCW_RL3yHLuzp0cVfRZTFm9xKmy3bfzTSwI4XgCb2ZzhJVL9evxzNSvGRIRa6splkYtQ.mp4?pkey=AAU-WiBvEXVWM-fumy4qSCNJgVMZglcabro2n-e5g_KH0_ILtOBWrFniXe7W98JSUUaImGIIr_ptXyzTZ3aNwX68vOjj44yI0VWJa0_SCvVBTgHeHZjd5XIzW1XichezUM8&tag=1-1732284048-scn-0-cikbibxdwf-856561870b48498b&clientCacheKey=3xsnhesm5xh2y5k_9131e8e4&di=6766caa1&bp=10121&tt=v6UltraHQv8&ss=vp
4,上海高中女教师出轨16岁学生 聊天记录被丈夫曝光 教育局：已暂停教学工作 在调查中,上海高中女教师出轨16岁学生 聊天记录被丈夫曝光 教育局：已暂停教学工作 在调查中,,http://hw.a.yximgs.com/bs2/ost/MTI1MzgxNTY5OTQ4XzE4NzcxMTIyNTc.m4a,http://v5.oskwai.com/ksc2/dOLexm9TUoDPSRkE1VmRj3AFVLyeXfZ_XwfdBfSEDbte7kQNH82gUCsJ1qO8rGbCk9Lbrr3BKgdiR46lgWYdSwrYSmdUKtASNOU6AOjY7kcyiek1Pbs_jpDoZuwmnLbGb3309H6tLVA4S3KVw-uOXIw5tC8tHLs8twowB6Tv1cEYFclE2S79s8s19KWXRxfg.mp4?pkey=AAXBsZ1o6Txs_VL1M6oOcSwOf8Tw1ITs1JLac26sDBG6_QjLyyDbl_wHf2FdAN-bRN40C8cUyR4piM6ZiZNtaLTV3fq-dQw8IxJqn-hkdVHvkLwEviu3dmKTHLpeY6oq07c&tag=1-1732283906-scn-0-6dzq2bbhfm-483444856bca2438&clientCacheKey=3x6wunn4bq287ju_uvipqt3.mp4&di=6766caa1&bp=10121&tt=uvipqt3&ss=vp
5,公开女教师出轨高中生聊天记录，丈夫是否构成侮辱罪？,公开女教师出轨高中生聊天记录，丈夫是否构成侮辱罪？律师解读。,,http://ali2.a.yximgs.com/bs2/ost/MTI1NDkyNzg2MTIwXzE1Njc5NDg1NjU.m4a,http://v5.oskwai.com/ksc2/9HCVoBTbx66VP1ka0M1bRVkp0kVZMHzxQxvlJrBG22UHk-Rmd9cxCzeba1DgKAv99vLEWZt8xVdbyWI8mQKn5mN0FX8JKMRToPMM0zKcpr7RMs4GDYsK8fWgJcMWG-9FebR7A_esdsI0PeYKcBxudg.mp4?pkey=AAXm0T24yJYlLv_SvqmXwUF7aBa8ydq007KjneVO_aKh6aCUE0a-PMyolq2geR1qawkP9Ge7e3UdH8kC4n62bC4mLusMN37Cqw5JclAQJS2NmXiiAtLmEu7OEgmmq8-WUzY&tag=1-1732283906-scn-0-7ocxttro3g-ec7cee526c9b2661&clientCacheKey=3x627cq5wyzm27e_4424922d&di=6766caa1&bp=10121&tt=v6UltraHQv7&ss=vp
6,没有师德 #女教师 ,没有师德 #女教师,#女教师,http://ali2.a.yximgs.com/bs2/ost/MTI1NDk0OTk5MTMyXzE3MjIzMjE0NTY.m4a,http://v5.oskwai.com/ksc2/l7cnQIAs2CTP9ot5WisF97t2HcT6wmeRMiCdBqXZryLC2_l5vMqIcUxn9FJWqPuPcm8Tk3mWY2JqqqeWLqoseCQN84dOFPvUtKeEbs6I4ifGdnN1VNvWwYER2tdyyNMe2B8qXVsQ2Y2_5X_3yxIEcg.mp4?pkey=AAVDjojaMrwDhURwYgjXcmNf4mTGr5jiENXTHbIySO40A6zlCZ3gP4rZoXg7k4EcaU87lAMXkRTKP4ky_UfQ0c51pKInqFiqYxAYmDRKzPD-nfoipd3ugBCOpNRL1DulmcA&tag=1-1732283906-scn-0-cn7vvhumqf-e8ee2bf4e02354ac&clientCacheKey=3xcunm8h4mzippm_a105b34f&di=6766caa1&bp=10121&tt=v6UltraV5&ss=vp
7,妻子举报川传教授出轨女学生，多份聊天记录曝光，涉事院校通报来了,妻子举报川传教授出轨女学生，多份聊天记录曝光，涉事院校通报来了 #官方通报 ,#官方通报,http://hw.a.yximgs.com/bs2/ost/MTAzNDE0OTU1MDc1XzE2OTc3NDEwMTI.m4a,http://v5.oskwai.com/ksc2/HKQWw9z4VGUiqD6ZfRLzyzu6ZmUjNK6imyjxLo2JeOtr7ZxTnIgC6mXRZYrQ4Hnt4RSff_Dq34vUkZF2-KC9FG68RRDlvXoTBdVtHGDP4lSXg4yrL0KPknjZ_NrtGODU11FrVSwrbOpgt7tF1dE2dbzgD8srSzYNH9stxesVQPG7FMpk-CiZYye1DEno58dx.mp4?pkey=AAVu2a3bY8B4-SS7kwe4NdJ8hLkcOoIbZE0Jk0_57rLWjkxe39qVjQNmKYTjcCwXX9GIFF9Eh2vOH-cuEeBWq6ETnF4_YMfw_C4H2vKwmgdCu7AKc_qHVL8NN-pQT8g4EqQ&tag=1-1732283906-scn-0-3anktxwogt-6a5ac5a48abb7cf9&clientCacheKey=3xrwcsgbuj5s6hi_v5UltraV2.mp4&di=6766caa1&bp=10121&tt=v5UltraV2&ss=vp
8,上海女教师张越和男学生恋爱聊天记录曝光引发热议,上海女教师张越和男学生恋爱聊天记录曝光引发热议，谈谈对师生恋的看法 #师生恋 #上海女教师出轨学生 #学校通报女教师出轨高中生,#师生恋 | #上海女教师出轨学生 | #学校通报女教师出轨高中生,http://ali2.a.yximgs.com/bs2/ost/MTI1NDUwNTc4ODA4XzIzNTUwMzc3NjE.m4a,http://v5.oskwai.com/ksc2/b2JD6Vu4MCgIVuqUDtKo3_ytQWslTbIolX-MQxJT-xCI3ExGMqb_gMXq3oiz-LQOWF58l3OR3CZ-esT40KG740D2_44Hf3WYv_gKBRN8ds8nBLIeusnP96nmRdeLPdqv8Rds9UPISGo5d2Kj2iBTBpJNnahwZP99bmK7YYD5tht9_pRqrdXuodgfhFoWUy7v.mp4?pkey=AAVEtY8B3iBShF_KoWFQ1E4j7dPyVSh1om2tpNfow8OuoxzB2kkQuU-wKB3Cr686phWOp9za6ezYxqzC2Wtvgf2q2nIZzz5-bxQo-tSfP70K1vHkUik5kSc0klz0PE7tsE4&tag=1-1732283905-scn-0-ytywmscmgx-c39fb2d21bb49d79&clientCacheKey=3xempgpz56wm6k2_hd15.mp4&di=6766caa1&bp=10121&tt=hd15&ss=vp
9,女教师疑出轨16岁高中学生，聊天记录被丈夫曝光，上海市第二中学通报，已对涉事教师予以停职。,女教师疑出轨16岁高中学生，聊天记录被丈夫曝光，上海市第二中学通报，已对涉事教师予以停职。,,,http://v5.oskwai.com/ksc2/KxmY6qzsYZlI5gd4k2_OLdBGP08imlFU_kOy0GanDP8hgEDawdnLYB1FZmva8DluYMODD9-u26DaDUBRlQOlTAccCIYc_8Y0zGe4ArnMlIWY-XxnOXv3rvAXpAvOyVl19HXIIY2AylsAX3pz81aQdw.mp4?pkey=AAVVfsEk7Y7Alu1-WggCHKmYEJgCRpHBsJnqIA_P7qo63_tLiPcSl0gGD8JFRpv2ABB8CxX7QcDOwiyHrU1ZtwO5WCmh55oLtudZd8dCmtAgggYDENPdiGVNk_GjdPK_L5Q&tag=1-1732283905-scn-0-7quhwycz3c-043c387552c53810&clientCacheKey=3x4y2qaurj77y9y_5c2da128&di=6766caa1&bp=10121&tt=v6UltraV5&ss=vp
