index,pureTitle,caption,tagList,audioUrl,videoUrl
0,大结局解药没寻到 燕子京去世 #珠帘玉幕 ,大结局解药没寻到 燕子京去世 苏幕遮把赛宝行行首给了崔十九 一个人去看山河#快来追新剧 #珠帘玉幕 #优酷影视推广计划,#快来追新剧 | #珠帘玉幕 | #优酷影视推广计划,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjQyOTE2OTA1XzIwNDE4MTgwMDk.m4a,http://v1.oskwai.com/ksc2/CtITfqvoy2oovLKXo7rxJN_dVMnnhHFYOuAT3cq_vbaFOq8aW-VOlIKfUbhuZW202GNPOy6QAem3Rbf9AH8EtTaOQsoShkbHV9cFCmMbPvCWB8wF-xicVNmw9q4UOti3.mp4?pkey=AAUolqLY8yNMuq-lzvj_WETz1fDmP-2ga4FcQpS_fEsfPijLpgY8VSsVOYG8cQXlKRpZSQs50AdVZUumeOSNtojRnkrcONRB2qrhD6veKsSy0GWw_6VfulPLu_ocJ_pc8aU&tag=1-1732284252-scn-0-zjoreu7xwa-88c1ddec516c60d9&type=hot&clientCacheKey=3xcwy6ihxpf46gk_094a2c8f&di=6766caa1&bp=10121&tt=v6UltraHQVH&ss=vp
1,#珠帘玉幕 #珠帘玉幕第40集大结局 #好剧推荐 ,#珠帘玉幕 #珠帘玉幕第40集大结局 #好剧推荐,#珠帘玉幕 | #珠帘玉幕第40集大结局 | #好剧推荐,http://hw.a.yximgs.com/bs2/ost/MTQ5MjcyMDY2ODI4XzM0Nzc3MTkzOQ.m4a,http://v5.oskwai.com/ksc2/QOtLFaMWApOEX29fmcjfE3ifxTYtANn_SYCZ55S_71JYfqIlvTKnPIE30ueRByEnEcWBt2hVuM4kv2Xa0OQcysWOlD6w5vjIa2fg95kMBZU93G735WuOQ6B6Emabn9Df.mp4?pkey=AAU2drkzKwUZzRsYUygh8m63riVDWbUqhniKblup01eoO2WZzMEXDFLA-gb3pnOzHGaWpdmBsgJuNYLiLCF9WKllvBTcAk6gjvlVwh7OzWxFf3prf7Vo0FRpxZwj-j5WYj8&tag=1-1732284269-scn-0-st6aappnyp-244785e35cea64d9&clientCacheKey=3xw8kd4vx7mrb89_c93350e7&di=6766caa1&bp=10121&tt=sl200hd15&ss=vp
2,#赵露思新电视剧珠帘玉幕大结局收官礼,#赵露思新电视剧珠帘玉幕大结局收官礼,#赵露思新电视剧珠帘玉幕大结局收官礼,,http://v5.oskwai.com/ksc2/qN2nNvjOUFfoBv6kIMdZ3dyVXlKlayIblGPVy-CkrMPMj00Q9Bcde_Ib63KenoSzaKThSaEb4MttZMO2vvy8UkRbSgH3FYKkbLwilcWHWbPhsigxFCq90QJFkQEV8mOu.mp4?pkey=AAVi9W3fTnW7dNYYTTFeQJF0bAYqgqchJRZsakoOrMRMNyh3H3m686aXKfGdDHiYcDQ8pdf73Foz2CSVhLdS0I9gv87v_e5ZT9RdS0nM1EOtP81tTpKr-65nMVzpU_m_kRA&tag=1-1732284269-scn-0-nuhj3trwlf-d61c078eb21e9e5b&clientCacheKey=3xy7ic4ifhpiuai_c0923e9e&di=6766caa1&bp=10121&tt=sl200hd15&ss=vp
3,#快来追新剧 #珠帘玉幕 崔十九亲手手刃郑世元为五郎报仇,#快来追新剧 #珠帘玉幕 崔十九亲手手刃郑世元为五郎报仇，崔十九想要当宝行新行首，端午想陪燕子京行万里路,#快来追新剧 | #珠帘玉幕,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjM0NTE1OTQ3XzEyMzAzMDg3NTA.m4a,http://v1.oskwai.com/ksc2/VYogeEbp1lHM5ghXBgl28grLwZwipYhqXGhH7Tw2nZUn2CiEhKn8a3kksACP6AhJI_l7dFCK_-PjGgx44kDEv-R-2dZ8XaPDwKFrR7rmmC35Xqg6YtFde9PR-Bq-mbJM.mp4?pkey=AAU95INhTym7EkdetiOjosCN25CX9Zju3Qi24kFzIJlFUj4ukhGHzuusGxS5V4RSAYBUHIR8VAsmFKtxPtgJWRZ8eKWn2XHFVq8nxpqyKW_mJ1mWrEUbhYsfiCKNlm0oMfU&tag=1-1732284269-scn-0-yg1unven7t-ae52d977bbc90736&type=hot&clientCacheKey=3x3pufa7k9w39yy_af95d065&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
4,大结局燕子京毒发身亡#珠帘玉幕 ,大结局燕子京毒发身亡，端午成为第一女富商，身后却再也没有燕子京 #快来追新剧 #珠帘玉幕,#快来追新剧 | #珠帘玉幕,http://ali2.a.yximgs.com/bs2/ost/MTQ3ODUwMTQ1Nzk1XzE1NDY5NjQwOTE.m4a,http://v5.oskwai.com/ksc2/ZEtFphHgi3hnSHLJVNBBZDw2zMoMkEk2JfHzDT7yaYC03_Pu3wOTz24XFK3CiBnaIwvryblyvH7mqKgpmYRtzWAP2taBGPQ_BuwL7oA5BKc1vJhL2xD9Cxe06S8LmvRi.mp4?pkey=AAUP1mitM2WiMaQwUtKlvDtrM1awNnPaDe5p1uXDHycHN2sqcHb9UhxpWCBeosXoPD6LAfX7HqYTIk4RF3UlhgtrpfWY0rdrR9mAfc1al7eA5Imlf1yWKqk7AuH1S93UsNE&tag=1-1732284269-scn-0-ocat0yn9bp-ea709993bcf828c8&clientCacheKey=3xvfq47ispj8799_67328429&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
5,端午燕子京被在线催婚#珠帘玉幕 ,端午燕子京被在线催婚，两人当众亲吻秀恩爱。 #快来追新剧 #珠帘玉幕 #优酷影视推广计划,#快来追新剧 | #珠帘玉幕 | #优酷影视推广计划,http://ali2.a.yximgs.com/bs2/ost/MTQ5MjQwNTUyNzI1XzMyMzk2OTIyMTI.m4a,http://v1.oskwai.com/ksc2/GFVcqKtyLOM9o5Jl48AFIc_HAJIl5K976CXyXLa0dmB3VvGwsbk6NGWChayM3_BpPoAGUb8rO8xY0bECqkW6TnkYFVXYEcaWSFOSIV6fLbevZ-YE3KFOceg7aRupA_ZQ.mp4?pkey=AAUwoFw8y0PV7yHTE7Aacpm1dqYLlYb9YqhcWEpb23LJ-ApSrnorFCqIwUFaWqR3T0vxZ9kLNHzdsMP0WfmVHWSilg8Y5t92vCjcRSTO4LPAH4TjCmVk8s_JVuOTTGQaxPo&tag=1-1732284269-scn-0-t4r5a5knuq-35d12d6bcf46e365&type=hot&clientCacheKey=3xbx8e6wshwi3ni_16122a1e&di=6766caa1&bp=10121&tt=v6UltraHQVH&ss=vp
6,结局，苏幕遮掉进死亡陷阱#珠帘玉幕 ,结局，苏幕遮掉进死亡陷阱，燕子京不顾毒发拼命救出苏幕遮 #快来追新剧   #珠帘玉幕   #赵露思   #刘宇宁,#快来追新剧 | #珠帘玉幕 | #赵露思 | #刘宇宁,http://ali2.a.yximgs.com/bs2/ost/MTQ4NDIzNDcyMDY1XzI5NzQ5ODA4NTU.m4a,http://v5.oskwai.com/ksc2/MaB5DTQvz7qIsCot1og-zH4Z_rEPMBfZ9EdyOhbmNjePx_vF9aX8fB9UzLD4UEpVqsH4WEMLr-ysQMOU1fThc4PSvSJ6ZLQOvSi3V-c7Pj9o14f6XWVsdcr8nKsVD6oR.mp4?pkey=AAV_diZ4kyGyES-PrAijqWemQfbvOZ8Plc_Mtt0xKXIRoGNJBqTSV_T5Y5bIz5bRUXFthz7iOkc-XY3d_bEMba20kBwRnyZygQ2OgE8IYykGzA_ww-P5qtDA4dtQw69-ubE&tag=1-1732284269-scn-0-84zxujryzl-5ac79999c2673895&clientCacheKey=3xfd7b75nd3c2kw_2e3dfea3&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
7,结局，燕子京算计郑家#珠帘玉幕 ,结局，燕子京算计郑家，苏幕遮成为最大赢家 #快来追新剧   #珠帘玉幕   #赵露思    #刘宇宁,#快来追新剧 | #珠帘玉幕 | #赵露思 | #刘宇宁,http://ali2.a.yximgs.com/bs2/ost/MTQ4NzUzNzk4MDY5XzI5NzQ5ODA4NTU.m4a,http://v5.oskwai.com/ksc2/nxfbrU_z0nYVY7xiSD9TXjHd3qeeO73AzptVxxgmqL18KicLv3z5GO_wMVfb4qSSKTCQJp342LJTMzJXKjUJsgAd5ISW_XgaXIyY24XQoGZJvWoKXsZK3PXtWtgC9yVB.mp4?pkey=AAXr-GupJ5DmDz71z3TP8JOct-MHy9ajZCUfbXTX5KuaWayl4PU13wdLaktspTyC0f8sCtVvUpzIL5Od5bYThKvIokDtSM0wgSD7Ax8JqyrdSnp5nMRvEdT1igrUbZ0PLDg&tag=1-1732284269-scn-0-e9pofp6jxg-b9940b3e08af571b&clientCacheKey=3xe7irq8awp46xi_2ec8251a&di=6766caa1&bp=10121&tt=v6UltraHQvG&ss=vp
8,珠帘玉幕:大结局端午成功复仇，重启明镜台 富甲天下，郑知衡最惨,珠帘玉幕:大结局端午成功复仇，重启明镜台 富甲天下，郑知衡最惨 #珠帘玉幕赵露思 #珠帘玉幕 #赵露思 #珠帘玉幕赵露思刘宇宁,#珠帘玉幕赵露思 | #珠帘玉幕 | #赵露思 | #珠帘玉幕赵露思刘宇宁,,
9,#快来追新剧 #珠帘玉幕 大结局全员BE，燕子京战死端午殉情，小虾米下场最惨 #影视解说  #影视剪辑 ,#快来追新剧 #珠帘玉幕 大结局全员BE，燕子京战死端午殉情，小虾米下场最惨 #影视解说  #影视剪辑,#快来追新剧 | #珠帘玉幕 | #影视解说 | #影视剪辑,http://ali2.a.yximgs.com/bs2/ost/MTQ3NzgyMDAwODkwXzYzNjk5OTQ5Ng.m4a,http://v5.oskwai.com/ksc2/ilL-k04dU0JEcVdbC2Dz-T_7xO13nkgUAQCPhdVRDWI4KVKmPgK8_Vqxj8yvjM15SzDDNm3KTDcTQVqohKsLT6SftGWpLsikuMmGy-A_DGK7FwqbYKUXLHwpo1m3FDCc.mp4?pkey=AAUhelYkfN3WX08FHvyQT-DYoZ03DM5A_znLe3Pdn3USrKKVVvE8EZLoxn-Lzrp5zKc7koJX8ltB-XH2YUOduvIazdaMVc36SRZMTdZ94Ts92uaqW25SqLo9mYkibZ7r75M&tag=1-1732284269-scn-0-khckuovgmc-05c5f9fb2df01b0a&clientCacheKey=3xfkwurp3wm5es4_e961324c&di=6766caa1&bp=10121&tt=v6HighHQvG&ss=vp
